nedn,neun,nesw,time,gp,moid,KPI_FailedActiveUeDLSumPerSec,KPI_FailedActiveUeULSumPerSec,KPI_RRC_SetupFail,KPI_S1_SetupFail,KPI_Erab_SetupFail,KPI_CellDowntime-Auto_Mins,KPI_CellDowntime-Manual_Mins,pm_AbnormalRelENB,pm_AbnormalRelMME,LOAD_ActiveUeDLSumPerSec,LOAD_ActiveUeULSumPerSec,LOAD_DLVolumeMB,LOAD_ULVolumeMB,LOAD_pmSessionTimeUe,pmPdcchCceUtil,pmRadioRecInterferencePwr,pmRadioRecInterferencePwrPucch
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_4_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,511.1777777777778,803.0255555555556,799.342041015625,53.0849609375,5701.0,"591909,171643,59378,49157,14940,9989,1538,1186,152,77,10,3,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,5,443038,437538,17332,1947,115,8,0","0,0,0,0,0,0,0,0,2,273596,562185,42522,11615,7232,2640,191"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.567777777777778,18.79222222222222,2.6856689453125,0.935791015625,222.0,"837829,61320,366,449,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,1532,885485,7669,2533,2431,298,23,10,2,0","0,0,0,0,0,0,17936,846615,26670,5208,3233,280,34,7,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_4",1.203349436392911,3.05450885668276,1.0,0.0,0.0,0.0,0.0,0,0,83.03111111111112,210.76111111111112,42.273681640625,3.1405029296875,956.0,"650683,17746,4491,155515,14416,8614,2523,32153,4398,2519,700,4955,530,309,51,317,34,9,0,15","0,0,0,0,0,0,0,585213,96077,162834,55810,31,7,1,3,2","0,0,0,0,0,0,0,517981,45840,147677,185201,3263,11,1,3,1"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09,0.36777777777777776,0.039306640625,0.04150390625,2.0,"836305,0,0,63640,26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,871272,24654,2490,778,723,57,4,0,0,0","0,0,0,0,0,0,858726,39715,1265,207,63,2,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.64888888888889,107.37666666666667,160.610107421875,15.0987548828125,1226.0,"835285,3028,146,54967,5919,314,14,274,22,5,0,4,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,801952,86005,10839,912,207,55,7,1","0,0,0,0,0,0,0,0,691281,145705,59708,3099,181,4,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_2",4.856165311653121,5.520460704607052,1.0,0.0,0.0,0.0,0.0,0,0,398.2055555555556,452.6777777777778,173.996337890625,7.53466796875,688.0,"484425,39088,14114,192811,7360,14630,1633,129643,3362,2478,132,9118,21,369,0,777,0,9,0,8","0,0,0,0,0,0,21374,874333,2865,854,535,14,1,2,0,0","0,0,0,0,0,0,14089,870374,13567,1531,415,0,2,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.401111111111111,11.938888888888888,0.2841796875,0.4818115234375,123.0,"835832,504,5,62412,777,67,2,370,4,0,0,5,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,724499,173431,2015,26,6,1,0,0","0,0,0,0,0,0,0,0,166684,730623,2636,31,2,1,1,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,223.94444444444446,462.1711111111111,663.2872314453125,52.833740234375,4225.0,"801162,79167,10068,7979,1065,520,16,5,1,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,17,896482,2802,567,104,10,1","0,0,0,0,0,0,0,0,0,1,893969,5682,227,57,25,22"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.97222222222222,57.34222222222222,44.5177001953125,4.4638671875,439.0,"832666,2072,130,60871,2772,179,6,1252,19,2,0,9,0,0,0,0,0,0,0,0","0,0,0,0,0,0,2614,885010,10616,1091,585,59,3,0,0,0","0,0,0,0,0,0,14731,811783,56432,11179,5745,99,6,3,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030453_SFO_AIRPORT_IDAS_3",030453_SFO_AIRPORT_IDAS_3,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030453_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.21222222222222,142.16333333333333,100.134765625,6.46533203125,561.0,"747644,115408,6000,28558,572,1779,13,9,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,846322,53391,241,23,4,2,0","0,0,0,0,0,0,0,0,2,768313,124061,7268,302,35,2,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_1",0.6403328645100719,1.5776558837318138,1.0,0.0,0.0,0.0,0.0,0,0,151.7588888888889,373.90444444444444,69.3341064453125,4.8582763671875,1629.0,"629850,42393,7992,141636,24527,11418,2167,28376,5237,2267,318,3117,326,141,10,175,13,7,0,4","0,0,704690,175079,14558,3860,1070,343,146,78,126,20,4,0,0,0","0,0,381475,387376,111956,14881,2740,900,377,148,103,18,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_2",1.0244623897113974,1.7177418872439347,1.0,0.0,0.0,0.0,0.0,0,0,761.1755555555555,1276.2822222222221,448.7247314453125,29.5438232421875,5274.0,"394662,109573,56860,101086,81533,48647,25333,29490,21831,12769,6194,7024,2326,1332,460,576,153,97,11,16","0,0,520,369764,476806,47813,3698,696,319,165,178,14,1,0,0,0","0,0,250,340189,407145,113650,28226,7793,1647,539,517,16,2,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_1_4",0.31436125725078734,0.7066396870363139,0.0,0.0,2.0,0.0,0.0,0,0,388.3933333333333,873.0533333333333,696.072998046875,22.235595703125,2458.0,"579015,25795,69743,37876,103655,30699,16321,10587,14167,7653,2602,295,647,699,144,52,11,11,2,0","0,0,15,755101,124100,19738,683,196,58,43,38,2,0,0,0,0","0,0,0,749762,107976,24534,8572,4082,2452,2062,510,22,2,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_3",0.5290097629009707,1.2442817294281596,1.0,0.0,0.0,0.0,0.0,0,0,126.43333333333334,297.3833333333333,118.601806640625,5.4222412109375,913.0,"693793,40298,7196,115862,14602,7875,1219,15637,1490,760,81,1040,42,35,3,38,2,1,0,0","0,0,16253,718540,105588,24168,9307,6270,6753,7543,5438,106,8,0,0,0","0,0,7625,516920,281667,48336,31250,6524,3069,1710,2416,416,41,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,221.45333333333335,430.30555555555554,339.4547119140625,19.3516845703125,2942.0,"760523,22639,23264,3706,71539,11149,2904,1224,1895,785,205,36,22,58,11,2,0,1,0,0","0,720490,138780,30925,4065,1878,1329,907,356,318,882,33,0,0,0,0","0,421216,215625,159025,57046,23090,13117,5739,2387,1255,1154,291,18,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_2_4",2.3674918868799106,6.597751506722258,3.0,0.0,0.0,0.0,0.0,0,0,567.4088888888889,1581.2611111111112,1044.2080078125,187.45263671875,4652.0,"576596,90771,81683,24312,60605,38263,8784,8347,4249,4093,1406,297,246,198,81,28,7,6,2,0","0,0,0,0,169,3428,890583,4597,642,116,417,14,8,0,0,0","0,0,0,0,0,2,59,548879,340703,7957,2109,52,213,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,178.2888888888889,312.79,402.082275390625,15.0526123046875,1685.0,"781317,12662,16641,2075,73594,7668,2165,506,2535,600,117,9,11,57,6,0,0,0,0,0","198,713280,140139,24754,8380,3618,4780,2963,450,183,969,248,1,0,0,0","0,155306,314478,186758,99172,69644,38584,17154,7889,4214,5659,1071,23,8,3,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,160.02777777777777,428.6666666666667,132.151123046875,55.27685546875,1562.0,"788544,10076,9496,1108,72897,11403,2096,517,2727,865,103,6,6,111,7,1,0,0,0,0","2517,571379,211916,71173,25942,9851,3703,1718,801,401,462,95,5,0,0,0","0,133196,306370,231445,111334,50544,26153,18640,11082,5864,4690,466,117,62,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030706_SONOMA",030706_SONOMA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030706_3_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.91555555555556,277.8022222222222,85.29833984375,10.228515625,1094.0,"785152,8824,14544,1294,76848,7392,1775,393,2985,605,65,4,2,85,4,0,0,1,1,0","0,285,485849,364322,35452,8766,2994,1043,621,235,379,28,0,0,0,0","0,5,117338,449753,202223,77830,30839,11423,4857,2576,2633,410,87,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_3_4",0.3320894479385045,0.8625925925925925,0.0,0.0,2.0,0.0,0.0,0,0,105.60444444444444,274.30444444444447,130.848876953125,16.257568359375,1171.0,"767643,20245,2899,82107,13220,3582,406,7894,753,442,27,719,6,16,0,13,0,0,0,0","0,1,467040,394134,28177,5026,2111,1042,797,483,866,181,50,5,28,30","0,0,283716,467556,81822,39569,12362,5037,2995,2367,3682,668,192,5,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,196.40666666666667,299.76,618.2701416015625,30.2489013671875,2632.0,"776900,101352,15565,5232,760,153,5,3,2,0,0,0,0,0,0,0,0,0,0,0","0,732270,137024,18533,5461,2239,1578,1124,500,420,770,46,6,0,0,0","0,349112,301689,110109,51625,28471,24045,12723,6228,5063,9470,1262,86,9,42,37"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,428.9,760.2522222222223,671.189453125,20.75537109375,3207.0,"667895,83181,18887,60470,42536,14387,3479,4453,3060,1051,265,243,50,12,1,2,0,0,0,0","0,0,687292,183852,20467,6258,1330,380,124,67,114,44,6,13,9,15","0,0,482017,306080,59882,31300,12303,4889,1581,1051,796,67,0,2,2,1"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_1_2",0.5087146371463647,0.7404756047560376,1.0,0.0,0.0,0.0,0.0,0,0,275.72333333333336,401.3377777777778,369.96728515625,25.8309326171875,2615.0,"757227,106408,20837,12267,2184,921,79,45,3,1,0,0,0,0,0,0,0,0,0,0","15,715521,110633,32166,16353,9498,5931,3700,2251,1624,1937,300,28,7,4,3","0,64153,268030,191833,105954,63172,42778,31951,26278,22148,52515,23465,6564,989,140,1"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132.63777777777779,178.02333333333334,97.1534423828125,6.83642578125,993.0,"716944,37288,7036,104112,7962,8079,978,15409,600,559,55,923,6,6,1,14,0,0,0,0","0,0,784309,79514,15790,6131,3857,2891,2096,1593,3363,384,36,7,0,0","0,0,695679,151974,35816,7738,3414,1657,1076,758,1293,529,37,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_1",2.01270955165692,4.045730994152047,2.0,0.0,0.0,0.0,0.0,0,0,57.36222222222222,115.30333333333333,42.53564453125,19.8641357421875,395.0,"735518,21580,1529,119271,6928,3169,183,10923,363,128,7,352,11,4,0,6,1,0,0,0","0,0,11,666225,73511,6348,2713,1890,1485,1106,14924,131397,276,87,0,0","0,0,0,0,543,97404,196823,230432,208119,16257,71024,79371,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,236.26555555555555,515.9022222222222,270.5450439453125,20.3760986328125,1875.0,"646247,49923,17004,95702,61363,11047,2841,9168,4872,1038,173,467,96,25,1,6,0,0,0,0","0,0,0,30530,663104,148839,44513,7702,3195,1244,826,18,2,0,0,0","0,0,0,40849,530209,158558,91013,56443,11097,5959,5635,146,64,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,88.4088888888889,258.6933333333333,31.8448486328125,8.1241455078125,1045.0,"733726,29936,4133,105842,9181,4257,349,11207,592,212,7,504,15,4,0,8,0,0,0,0","0,0,0,0,81090,236295,172099,117949,85184,47109,53869,12947,7613,76281,9536,1","0,0,0,0,2589,41707,132463,146152,115996,137992,197022,31186,26131,67842,893,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030149_SAN_MATEO_BRIDGE",030149_SAN_MATEO_BRIDGE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030149_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.78888888888889,181.82555555555555,159.8720703125,11.4820556640625,1617.0,"828053,66984,3627,1231,59,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,721875,143174,19635,6822,2962,1570,980,694,661,1092,379,85,24,10,8","0,153296,409642,177739,73981,33460,22406,13593,6693,3700,4519,756,167,19,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.7411111111111,302.8722222222222,326.4927978515625,22.887939453125,2699.0,"751090,119477,17401,10348,1118,514,18,11,0,1,0,0,0,0,0,0,0,0,0,0","55,693053,121424,36410,23890,8565,5216,3550,2436,1798,2991,505,77,9,0,0","3,51103,252821,204906,104513,59265,68367,51302,44980,21717,34251,6509,238,4,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_3_4",0.5299769928271887,0.8993341453512201,1.0,0.0,0.0,0.0,0.0,0,0,435.1111111111111,738.3533333333334,807.7841796875,35.691650390625,3222.0,"617287,45509,11821,101540,48690,14302,4680,31095,14150,3575,1254,4909,668,125,12,328,31,1,0,1","0,0,2323,323839,261057,111884,96798,63163,27334,8193,4968,376,40,3,0,0","0,0,525,178523,195344,146183,103419,89091,84868,57551,39789,4575,97,13,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,724.6311111111111,1189.87,1560.8916015625,87.4732666015625,7827.0,"623877,136302,84887,32662,15392,5335,1132,299,73,14,3,2,0,0,0,0,0,0,0,0","9,836853,45558,9032,4855,2362,616,252,191,126,99,13,13,0,0,0","3,492310,227621,88750,37076,19930,10814,7470,5113,3704,6644,438,55,27,16,8"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_1_2",80.80467404674059,56.24487652568842,6.0,60.0,0.0,0.0,0.0,0,0,4313.2555555555555,3002.2833333333333,3497.2767333984375,144.9227294921875,17456.0,"178083,182591,177231,147528,97629,70386,26958,12170,4897,1723,618,123,29,11,1,0,0,0,0,0","0,55617,447981,243465,90836,34785,14425,6650,2889,1403,1711,174,37,6,0,0","0,210,6696,44780,123545,181983,182828,145650,94872,54909,60941,2944,382,132,94,13"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,296.4,787.1766666666666,386.5465087890625,28.528564453125,3493.0,"724933,58404,18213,44243,38489,8279,2638,2344,1708,446,132,119,24,3,0,2,1,0,0,0","0,0,569896,328228,1013,441,256,63,28,21,29,4,0,0,0,0","0,0,280554,604398,7185,3440,1661,844,572,338,786,192,9,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1742.69,2105.5377777777776,1245.585205078125,71.0400390625,8312.0,"255518,175946,100618,67709,91515,76781,44343,26247,23951,17052,9293,6445,2329,1191,526,297,138,59,10,7","0,0,0,1,646708,219652,20340,4232,3347,3256,2393,41,4,0,0,0","0,0,0,431,360435,375059,110097,27991,13428,8987,3398,104,39,5,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_1",0.9783763356789654,1.2049396229693947,0.0,0.0,1.0,0.0,0.0,0,0,1251.3433333333332,1541.1177777777777,710.426513671875,38.6138916015625,5691.0,"159796,66086,41522,107273,142830,87369,46037,71760,75001,40053,16533,28784,9224,3681,879,2300,592,148,19,88","0,0,0,1918,194054,371059,187677,90731,34796,11292,7875,507,58,7,0,0","0,0,0,731,46501,200544,243007,167630,101105,58538,81528,366,23,1,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,248.83666666666667,486.8722222222222,188.9071044921875,13.20751953125,2483.0,"580439,64148,20666,127477,41053,20632,5838,22988,7309,3567,767,4168,383,227,21,262,13,8,0,9","0,0,0,0,86814,475813,273271,46319,11001,3958,2529,229,35,5,0,0","0,0,0,1,67474,247409,311682,203636,56958,9375,3341,96,2,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030104_PACIFICA",030104_PACIFICA,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030104_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.16222222222222,95.72222222222223,66.5697021484375,4.4385986328125,589.0,"519171,39701,4409,222531,25092,24081,3343,47118,5195,3889,364,4665,157,165,2,95,0,0,0,0","0,0,94185,511275,122528,82291,38675,18265,12114,14220,6260,155,10,1,0,0","0,0,44249,300333,172455,129089,100815,72717,38826,20953,19166,1288,71,17,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030121_VISITACION","PM=1,PmGroup=EUtranCellFDD",CXP9024418_5 R19BN,Thu Jul 27 08:15:00 IST 2017,PT900S,"ManagedElement=030121_VISITACION,ENodeBFunction=1,EUtranCellFDD=030121_3_8",0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030121_VISITACION","PM=1,PmGroup=EUtranCellFDD",CXP9024418_5 R19BN,Thu Jul 27 08:15:00 IST 2017,PT900S,"ManagedElement=030121_VISITACION,ENodeBFunction=1,EUtranCellFDD=030121_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,150.65,161.32222222222222,173.3328857421875,7.4244384765625,1019.0,0.0,0.0,0.0
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030121_VISITACION","PM=1,PmGroup=EUtranCellFDD",CXP9024418_5 R19BN,Thu Jul 27 08:15:00 IST 2017,PT900S,"ManagedElement=030121_VISITACION,ENodeBFunction=1,EUtranCellFDD=030121_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,84.51777777777778,166.53555555555556,54.8143310546875,6.64306640625,1719.0,0.0,0.0,0.0
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030121_VISITACION","PM=1,PmGroup=EUtranCellFDD",CXP9024418_5 R19BN,Thu Jul 27 08:15:00 IST 2017,PT900S,"ManagedElement=030121_VISITACION,ENodeBFunction=1,EUtranCellFDD=030121_2_2",0.43971981992537845,0.7933277445834999,1.0,0.0,2.0,0.0,0.0,0,0,460.7711111111111,831.3077777777778,1109.9737548828125,61.5537109375,7165.0,0.0,0.0,0.0
